ID,Company,TypeName,Inches,resolution_width,resolution_height,TouchScreen,cpu_brand,cpu_name,cpu_speed,Ram,Memory_Type,primary_memory,secondary_memory,Gpu_brand,OpSys,Weight,Price
1107,Acer,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,4,HDD,1024,0,Nvidia,Windows,2,32820
1108,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.50,16,hybrid,1024,0,AMD,Windows,2,58555
1109,HP,Workstation,17.3,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Nvidia,Windows,3,210424
1110,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,8,HDD,1024,0,AMD,Windows,2,41772
1111,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.70,16,hybrid,256,1024,Nvidia,Windows,3,127819
1112,HP,Ultrabook,15.6,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,115709
1113,Lenovo,"2 in 1 Convertible",14,2560,1440,1,Intel,"Core i7",2.60,16,SSD,512,0,Intel,Windows,2,130003
1114,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,8,hybrid,128,1024,Nvidia,Windows,2,60888
1115,HP,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i5",2.40,8,SSD,256,0,Intel,Windows,1,86793
1116,HP,Workstation,15.6,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Nvidia,Windows,2,118761
1117,HP,"2 in 1 Convertible",13.3,2560,1440,1,Intel,"Core i7",2.60,8,SSD,256,0,Intel,Windows,1,95851
1118,HP,Workstation,15.6,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Nvidia,Windows,2,101179
1119,HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,122381
1120,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Nvidia,Windows,2,53807
1121,HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,84129
1122,Lenovo,"2 in 1 Convertible",14,2560,1440,1,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,124622
1123,Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,HDD,1024,0,Intel,N/A,1,18062
1124,HP,Notebook,15.6,1366,768,0,AMD,"E-Series 7110",1.80,4,HDD,500,0,AMD,Windows,1,15824
1125,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,8,HDD,1024,0,AMD,N/A,2,31915
1126,Dell,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,8,HDD,1024,0,Nvidia,Windows,2,63883
1127,Dell,Notebook,15.6,3840,2160,1,Intel,"Core i5",2.30,8,SSD,256,0,Nvidia,Windows,2,119916
1128,HP,Notebook,15.6,1920,1080,0,AMD,"A6-Series A6-9220",2.50,4,SSD,256,0,AMD,Windows,1,25515
1129,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,79536
1130,Lenovo,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.60,12,SSD,512,0,Intel,Windows,1,122491
1131,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,8,hybrid,1024,0,AMD,Windows,2,42011
1132,HP,"2 in 1 Convertible",13.3,2560,1440,1,Intel,"Core i7",2.60,8,SSD,512,0,Intel,Windows,1,108744
1133,Lenovo,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Intel,Windows,1,79867
1134,MSI,Gaming,14,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,256,1024,Nvidia,Windows,1,94252
1135,HP,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,8,HDD,1024,0,Nvidia,Windows,2,47899
1136,Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,8,HDD,1024,0,Intel,Windows,2,24456
1137,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,N/A,2,25414
1138,Dell,Gaming,15.6,3840,2160,0,Intel,"Core i7",2.80,8,hybrid,128,1024,Nvidia,Windows,2,79813
1139,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,74059
1140,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.00,4,HDD,1024,0,Nvidia,Windows,2,24935
1141,HP,Notebook,14,1366,768,0,Intel,"Celeron Dual",1.60,2,"Flash Storage",32,0,Intel,Windows,1,13267
1142,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.70,8,HDD,1024,0,Nvidia,Windows,2,44702
1143,HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,36177
1144,HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",1.80,16,SSD,512,0,Intel,Windows,2,61752
1145,Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,500,0,Intel,Windows,2,19660
1146,Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,N/A,2,21205
1147,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,8,HDD,1024,0,Nvidia,N/A,2,37776
1148,Asus,Notebook,14,1920,1080,0,Intel,"Core i3",2.40,4,SSD,256,0,Intel,Windows,2,40972
1149,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.50,4,hybrid,1024,0,Intel,Windows,2,43956
1150,Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,16,SSD,512,0,Nvidia,Windows,3,69530
1151,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,128,1024,Nvidia,Windows,1,114732
1152,HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.30,4,HDD,500,0,Intel,Windows,2,34632
1153,Lenovo,"2 in 1 Convertible",14,2560,1440,1,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,87219
1154,Lenovo,Ultrabook,15.6,1920,1080,0,Intel,"Core i7",2.70,6,SSD,256,0,Nvidia,Windows,1,44276
1155,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Nvidia,Linux,1,47686
1156,Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",2.00,4,HDD,500,0,Intel,Windows,2,17742
1157,HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.60,6,HDD,1024,0,Nvidia,Windows,2,42571
1158,Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,8,hybrid,256,1024,Nvidia,Windows,2,48432
1159,Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i7",2.70,16,SSD,512,0,Intel,Windows,2,62817
1160,Acer,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,4,SSD,256,0,Nvidia,Windows,2,36816
1161,Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i5",2.40,8,SSD,256,0,Intel,Linux,1,58555
1162,Acer,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,4,138475
1163,Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i5",2.50,8,HDD,1024,0,Nvidia,Windows,2,43636
1164,Samsung,"2 in 1 Convertible",12.3,2400,1600,1,Samsung,"Cortex A72&A53",2.00,4,"Flash Storage",32,0,ARM,Others,1,35112
1165,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,1,25841
1166,Apple,Ultrabook,12,2304,1440,0,Intel,"Core M",1.10,8,"Flash Storage",256,0,Intel,Mac,0,61965
1167,Dell,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,63883
1168,HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.80,12,hybrid,128,1024,Nvidia,Windows,2,70703
1169,Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,HDD,1024,0,AMD,N/A,1,19607
1170,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,512,1024,Nvidia,Windows,4,114552
1171,Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",2.00,4,HDD,1024,0,Intel,Linux,2,14492
1172,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,109165
1173,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,SSD,128,0,AMD,Windows,2,26587
1174,Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i7",2.50,8,HDD,500,0,Nvidia,N/A,2,33513
1175,Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i7",2.70,16,SSD,512,0,Intel,Windows,1,142790
1176,Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,8,HDD,1024,0,Nvidia,Windows,2,62284
1177,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,AMD,Windows,2,47366
1178,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,30849
1179,Lenovo,Notebook,15.6,1366,768,0,AMD,"E-Series 9000",2.20,4,HDD,500,0,AMD,Windows,2,15931
1180,Acer,Notebook,17.3,1600,900,0,Intel,"Core i3",2.00,8,HDD,1024,0,Nvidia,Windows,3,33513
1181,Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,130483
1182,Apple,Ultrabook,12,2304,1440,0,Intel,"Core M",1.20,8,"Flash Storage",512,0,Intel,Mac,0,68145
1183,Asus,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,128,1024,Nvidia,Windows,2,93187
1184,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,256,1024,Nvidia,Windows,2,103842
1185,Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,2,53227
1186,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,103843
1187,Acer,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.50,2,SSD,32,0,Intel,Others,1,9271
1188,Acer,Notebook,17.3,1600,900,0,Intel,"Core i3",2.00,4,HDD,1024,0,Nvidia,Windows,3,31861
1189,Lenovo,Notebook,17.3,1600,900,0,Intel,"Core i5",2.50,8,HDD,1024,0,Intel,N/A,2,28718
1190,Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,8,hybrid,128,1024,Nvidia,Windows,2,67772
1191,Acer,"2 in 1 Convertible",14,1920,1080,1,Intel,"Core i7",1.30,8,SSD,256,0,Intel,Windows,1,61219
1192,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Intel,Windows,2,81465
1193,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,8,hybrid,128,1024,Nvidia,Windows,2,78647
1194,HP,Notebook,15.6,1920,1080,0,AMD,"A12-Series 9720P",2.70,6,HDD,1024,0,AMD,Windows,2,28185
1195,Dell,Ultrabook,12.5,1920,1080,1,Intel,"Core i5",2.40,8,SSD,256,0,Intel,Windows,1,91288
1196,Dell,"2 in 1 Convertible",15,1920,1080,1,Intel,"Core i3",2.40,4,HDD,500,0,Intel,Windows,2,27120
1197,Asus,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.60,4,HDD,1024,0,Intel,Windows,2,16464
1198,Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i7",2.70,8,SSD,256,0,Intel,Windows,1,78695
1199,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,1024,0,Intel,Linux,2,27805
1200,Lenovo,Gaming,15.6,1920,1080,1,Intel,"Core i7",2.60,16,hybrid,128,1024,Nvidia,Windows,2,54825
1201,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,8,hybrid,128,1024,Nvidia,Windows,2,61219
1202,Lenovo,Netbook,12.5,1920,1080,1,Intel,"Core i7",2.50,16,SSD,512,0,Intel,Windows,1,87912
1203,Razer,Gaming,14,1920,1080,0,Intel,"Core i7",2.80,16,SSD,1024,0,Nvidia,Windows,1,186427
1204,Dell,Notebook,15.6,1366,768,1,Intel,"Core i3",2.40,8,HDD,1024,0,Intel,Windows,2,24989
1205,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,85141
1206,Apple,Ultrabook,11.6,1366,768,0,Intel,"Core i5",1.60,4,"Flash Storage",256,0,Intel,Mac,1,51096
1207,HP,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.00,4,HDD,1024,0,Intel,Windows,2,25468
1208,HP,Ultrabook,14,2560,1440,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,117120
1209,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,2,39267
1210,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,8,hybrid,128,1024,Nvidia,Windows,2,62284
1211,Lenovo,Notebook,13.3,1920,1080,0,Intel,"Core i7",2.70,16,SSD,512,0,Intel,Windows,1,79867
1212,Lenovo,Notebook,15.6,1920,1080,0,AMD,"A12-Series 9720P",3.60,6,SSD,256,0,AMD,Windows,2,31839
1213,Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,68198
1214,Acer,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,HDD,500,0,Intel,Linux,2,19277
1215,Dell,"2 in 1 Convertible",17.3,1920,1080,1,Intel,"Core i7",2.70,16,SSD,512,0,Nvidia,Windows,2,95851
1216,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,4,SSD,256,0,Intel,Windows,1,58607
1217,Dell,Notebook,14,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,1,46620
1218,Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,256,1024,Nvidia,Windows,2,123876
1219,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,N/A,2,30529
1220,Dell,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i5",1.20,8,SSD,256,0,Intel,Windows,1,96597
1221,Dell,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.60,4,HDD,500,0,Intel,Linux,2,17263
1222,HP,Notebook,15.6,1366,768,0,AMD,"A6-Series 9220",2.50,4,HDD,500,0,AMD,Windows,1,21259
1223,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.30,6,SSD,128,0,Nvidia,Windows,2,30316
1224,Lenovo,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,57116
1225,Dell,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.60,4,HDD,500,0,Intel,Windows,2,23656
1226,Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.10,4,HDD,1024,0,Intel,Windows,2,18062
1227,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,128,1024,Nvidia,Windows,4,101232
1228,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,HDD,500,0,Intel,Windows,2,26107
1229,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.50,8,hybrid,1024,0,AMD,Windows,2,47686
1230,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,8,hybrid,128,1024,Nvidia,Windows,2,65481
1231,Lenovo,"2 in 1 Convertible",14,1920,1080,1,Intel,"Core i5",2.30,4,SSD,128,0,Intel,Windows,1,44383
1232,Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core M",0.90,8,SSD,512,0,Intel,Windows,1,38841
1233,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.40,6,HDD,1024,0,Intel,Windows,2,24456
1234,Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,500,0,Intel,Linux,2,15398
1235,Dell,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,2,HDD,500,0,Intel,Windows,2,20193
1236,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.60,8,HDD,1024,0,Nvidia,Windows,2,47899
1237,HP,Notebook,15.6,1920,1080,0,AMD,"A9-Series 9410",2.90,6,hybrid,1024,0,AMD,Windows,2,29303
1238,Dell,Notebook,15.6,1366,768,0,Intel,"Core i7",2.70,8,HDD,1024,0,AMD,Linux,2,42943
1239,HP,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.60,2,"Flash Storage",32,0,Intel,Windows,1,11136
1240,Asus,Notebook,15.6,1366,768,0,Intel,"Core i7",2.50,4,HDD,500,0,Nvidia,Windows,2,38379
1241,Lenovo,"2 in 1 Convertible",14,1920,1080,1,Intel,"Core i7",2.50,4,SSD,128,0,Intel,Windows,1,33993
1242,Lenovo,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",2.50,16,SSD,512,0,Intel,Windows,1,79867
1243,Lenovo,Notebook,14,1366,768,0,Intel,"Celeron Dual",1.60,2,"Flash Storage",64,0,Intel,Windows,1,12201
1244,HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.50,6,HDD,1024,0,AMD,Windows,2,40706
1245,Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,500,0,Intel,Windows,2,19660
1246,Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core M",0.90,8,SSD,512,0,Intel,Windows,1,38841
1247,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.40,6,HDD,1024,0,Intel,Windows,2,24456
1248,Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,500,0,Intel,Linux,2,15398
1249,Dell,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,2,HDD,500,0,Intel,Windows,2,20193
1250,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.60,8,HDD,1024,0,Nvidia,Windows,2,47899
1251,HP,Notebook,15.6,1920,1080,0,AMD,"A9-Series 9410",2.90,6,hybrid,1024,0,AMD,Windows,2,29303
1252,Dell,Notebook,15.6,1366,768,0,Intel,"Core i7",2.70,8,HDD,1024,0,AMD,Linux,2,42943
1253,HP,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.60,2,"Flash Storage",32,0,Intel,Windows,1,11136
1254,Asus,Notebook,15.6,1366,768,0,Intel,"Core i7",2.50,4,HDD,500,0,Nvidia,Windows,2,38379
1255,Lenovo,"2 in 1 Convertible",14,1920,1080,1,Intel,"Core i7",2.50,4,SSD,128,0,Intel,Windows,1,33993
1256,Lenovo,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",2.50,16,SSD,512,0,Intel,Windows,1,79867
1257,Lenovo,Notebook,14,1366,768,0,Intel,"Celeron Dual",1.60,2,"Flash Storage",64,0,Intel,Windows,1,12201
1258,HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.50,6,HDD,1024,0,AMD,Windows,2,40706
1259,Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,500,0,Intel,Windows,2,19660
1260,Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core M",0.90,8,SSD,512,0,Intel,Windows,1,38841
1261,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.40,6,HDD,1024,0,Intel,Windows,2,24456
1262,Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,500,0,Intel,Linux,2,15398
1263,Dell,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,2,HDD,500,0,Intel,Windows,2,20193
1264,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.60,8,HDD,1024,0,Nvidia,Windows,2,47899
1265,HP,Notebook,15.6,1920,1080,0,AMD,"A9-Series 9410",2.90,6,hybrid,1024,0,AMD,Windows,2,29303
1266,Dell,Notebook,15.6,1366,768,0,Intel,"Core i7",2.70,8,HDD,1024,0,AMD,Linux,2,42943
1267,HP,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.60,2,"Flash Storage",32,0,Intel,Windows,1,11136
1268,Asus,Notebook,15.6,1366,768,0,Intel,"Core i7",2.50,4,HDD,500,0,Nvidia,Windows,2,38379
1269,Lenovo,"2 in 1 Convertible",14,1920,1080,1,Intel,"Core i7",2.50,4,SSD,128,0,Intel,Windows,1,33993
1270,Lenovo,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",2.50,16,SSD,512,0,Intel,Windows,1,79867
1271,Lenovo,Notebook,14,1366,768,0,Intel,"Celeron Dual",1.60,2,"Flash Storage",64,0,Intel,Windows,1,12201
1272,HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.50,6,HDD,1024,0,AMD,Windows,2,40706
1273,Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,500,0,Intel,Windows,2,19660
